TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1030.48;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.08569299999999999;0.23565999999999998;0.010712000000000001;0.0;1.0;1.0;0.0;-0.075002;-0.073196;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.7714264371286;130.23514406860667;;0;0
1030.49;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.11782999999999999;0.09640499999999999;0.26779000000000003;-0.010712000000000001;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.037161;-0.0646;0.029001;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.667359866539;130.23491103726292;;0;0
1030.5;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.08569299999999999;0.16068;0.042847;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.023648;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.5632963994385;130.2346781193823;;0;0
1030.51;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.45224;0.11782999999999999;0.08569299999999999;0.2785;0.0;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.4592360359454;130.23444531496784;;0;0
1030.52;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.09640499999999999;0.08569299999999999;0.24636999999999998;0.0;0.0;1.0;1.0;0.0;-0.031167;-0.037161;-0.0646;0.029001;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.3551787761803;130.23421262402272;;0;0
1030.53;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.08569299999999999;0.08569299999999999;0.2785;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.042702;-0.019144;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.2511246202585;130.23398004655002;;0;0
1030.54;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.10712;0.19280999999999998;0.032135000000000004;0.0;1.0;1.0;0.0;-0.070388;-0.073196;-0.0646;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.1470735683006;130.2337475825527;;0;0
1030.55;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4396600000000001;0.10712;0.09640499999999999;0.26779000000000003;0.0;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1601.0430256204247;130.233515232034;;0;0
1030.56;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.08569299999999999;0.08569299999999999;0.24636999999999998;0.0;0.0;1.0;1.0;0.0;-0.040395;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.9389807767493;130.23328299499687;;0;0
1030.57;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.10712;0.07498200000000001;0.29993000000000003;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.0046346;-0.073196;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.834939037392;130.2330508714445;;0;0
1030.58;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.10712;0.07498200000000001;0.26779000000000003;0.0;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.0646;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.7309004024728;130.2328188613799;;0;0
1030.59;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.042847;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.037161;-0.063446;0.029001;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.626864872111;130.23258696480625;;0;0
1030.6;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.10712;0.08569299999999999;0.25708000000000003;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.5228324464222;130.23235518172652;;0;0
1030.61;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.10712;0.08569299999999999;0.31064;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.4188031255271;130.23212351214386;;0;0
1030.62;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.09640499999999999;0.09640499999999999;0.2142300000000001;0.010712000000000001;0.0;1.0;1.0;0.0;-0.0046346;0.0011260999999999999;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.3147769095438;130.2318919560613;;0;0
1030.63;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.08569299999999999;0.08569299999999999;0.29993000000000003;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.031167;0.0078827;-0.0646;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.210753798592;130.23166051348207;;0;0
1030.64;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.08569299999999999;0.28922;-0.010712000000000001;0.0;1.0;1.0;0.0;-0.031167;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.1067337927875;130.231429184409;;0;0
1030.65;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.09640499999999999;0.08569299999999999;0.29993000000000003;-0.053558;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.0646;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1600.0027168922509;130.2311979688454;;0;0
1030.66;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.07498200000000001;0.20352;0.021422999999999998;0.0;1.0;1.0;0.0;-0.051931;-0.037161;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.8987030971018;130.2309668667943;;0;0
1030.67;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.08569299999999999;0.29993000000000003;-0.053558;0.0;1.0;1.0;0.0;-0.027706;0.0;-0.063446;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.7946924074558;130.23073587825868;;0;0
1030.68;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.09640499999999999;0.28922;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.019631;0.009008799999999999;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.6906848234332;130.23050500324177;;0;0
1030.69;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.09640499999999999;0.08569299999999999;0.29993000000000003;-0.042847;0.0;1.0;1.0;0.0;-0.042702;0.0011260999999999999;-0.0646;0.027889999999999998;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.586680345153;130.23027424174654;;0;0
1030.7;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.08569299999999999;0.23565999999999998;0.010712000000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.4826789727326;130.23004359377614;;0;0
1030.71;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.07498200000000001;0.28922;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.0646;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.3786807062909;130.22981305933362;;0;0
1030.72;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.45224;0.10712;0.08569299999999999;0.2785;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.042702;-0.073196;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.2746855459466;130.2295826384221;;0;0
1030.73;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.09640499999999999;0.31064;-0.042847;0.0;1.0;1.0;0.0;-0.036933999999999995;0.0;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.1706934918188;130.22935233104462;;0;0
1030.74;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.09640499999999999;0.10712;0.1821;0.053558;0.0;1.0;1.0;0.0;-0.021938;-0.037161;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1599.0667045440255;130.2291221372043;;0;0
1030.75;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.45224;0.09640499999999999;0.09640499999999999;0.2785;-0.010712000000000001;0.0;1.0;1.0;0.0;-0.065773;-0.019144;-0.063446;0.029001;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.9627187026847;130.22889205690421;;0;0
1030.76;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.45224;0.09640499999999999;0.09640499999999999;0.24636999999999998;0.0;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.8587359679157;130.22866209014742;;0;0
1030.77;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.042847;0.0;1.0;1.0;0.0;-0.003481;-0.037161;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.7547563398373;130.22843223693704;;0;0
1030.78;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.09640499999999999;0.08569299999999999;0.20352;0.042847;0.0;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.6507798185671;130.22820249727613;;0;0
1030.79;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.10712;0.09640499999999999;0.31064;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.0646;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.5468064042245;130.2279728711678;;0;0
1030.8;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4396600000000001;0.09640499999999999;0.09640499999999999;0.28922;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.4428360969273;130.2277433586151;;0;0
1030.81;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.45224;0.10712;0.08569299999999999;0.29993000000000003;-0.042847;0.0;1.0;1.0;0.0;-0.070388;-0.073196;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.3388688967952;130.22751395962115;;0;0
1030.82;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.10712;0.09640499999999999;0.2142300000000001;0.021422999999999998;0.0;1.0;1.0;0.0;-0.054238;-0.037161;-0.0646;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.2349048039457;130.227284674189;;0;0
1030.83;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.11782999999999999;0.08569299999999999;0.24636999999999998;-0.010712000000000001;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.009008799999999999;-0.063446;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.1309438184976;130.22705550232178;;0;0
1030.84;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.10712;0.09640499999999999;0.20352;0.042847;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1598.0269859405703;130.22682644402252;;0;0
1030.85;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.10712;0.08569299999999999;0.25708000000000003;-0.010712000000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.019144;-0.0646;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.9230311702813;130.22659749929434;;0;0
1030.86;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.09640499999999999;0.08569299999999999;0.17139000000000001;0.042847;0.0;1.0;1.0;0.0;-0.035781;0.0078827;-0.0646;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.819079507749;130.2263686681403;;0;0
1030.87;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.09640499999999999;0.08569299999999999;0.24636999999999998;0.010712000000000001;0.0;1.0;1.0;0.0;-0.03232;0.0;-0.063446;0.031223;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.7151309530927;130.22613995056352;;0;0
1030.88;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.10712;0.09640499999999999;0.22495;0.021422999999999998;0.0;1.0;1.0;0.0;-0.0046346;-0.073196;-0.063446;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.6111855064319;130.22591134656705;;0;0
1030.89;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44595;0.11782999999999999;0.08569299999999999;0.25708000000000003;0.0;0.0;1.0;1.0;0.0;-0.051931;-0.073196;-0.0646;0.032333;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.5072431678823;130.22568285615398;;0;0
1030.9;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.4428;0.10712;0.09640499999999999;0.12854000000000002;0.06427000000000001;0.0;1.0;1.0;0.0;-0.021938;-0.009008799999999999;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.403303937565;130.22545447932742;;0;0
1030.91;0.0;0.0;3000.0;3000.0;0.0;10.0;31.0;48.0;1.0;1.0;1.0;1.0;0.44909;0.10712;0.08569299999999999;0.25708000000000003;0.0;0.0;1.0;1.0;0.0;-0.070388;-0.037161;-0.0646;0.030112;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-2400.0;20.0;30.0;20.0;1.0;4.0;8.0;133.0;133.0;-24.0;1.0;29.91;1.0;0.0;0.0;1.0;1597.2993678155972;130.22522621609042;;0;0
