TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
977.24;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.07498200000000001;0.31064;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.036035000000000005;-0.06690700000000001;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.6905090363864;121.48858219304287;;0;0
977.25;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.08569299999999999;0.06427000000000001;0.26779000000000003;-0.10712;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.020114;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.60002426193;121.48712664771406;;0;0
977.26;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.06427000000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.075002;0.0;-0.06690700000000001;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.5095354320347;121.48567178133058;;0;0
977.27;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.06427000000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.023091999999999998;-0.018018;-0.069214;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.4190425462393;121.48421759394148;;0;0
977.28;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.020784;-0.028151999999999996;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.3285456040826;121.48276408559578;;0;0
977.29;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.053558;0.26779000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;-0.030405;-0.06806;0.020114;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.2380446051031;121.48131125634256;;0;0
977.3;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.07498200000000001;0.25708000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.041549;-0.041666;-0.069214;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.1475395488394;121.47985910623085;;0;0
977.31;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.09640499999999999;0.07498200000000001;0.23565999999999998;-0.09640499999999999;1.0;1.0;0.0;-0.046163;-0.073196;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1589.0570304348307;121.4784076353097;;0;0
977.32;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.06427000000000001;0.06427000000000001;0.23565999999999998;-0.08569299999999999;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.06690700000000001;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.9665172626153;121.47695684362814;;0;0
977.33;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.053558;0.2142300000000001;-0.08569299999999999;1.0;1.0;0.0;-0.042702;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.8760000317325;121.47550673123524;;0;0
977.34;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.31064;-0.10712;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.78547874172;121.47405729818004;;0;0
977.35;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.06427000000000001;0.2142300000000001;-0.07498200000000001;1.0;1.0;0.0;-0.06115900000000001;-0.034908999999999996;-0.06690700000000001;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.6949533921177;121.47260854451157;;0;0
977.36;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.07498200000000001;0.25708000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.03232;-0.018018;-0.06806;0.020114;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.604423982463;121.47116047027887;;0;0
977.37;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.07498200000000001;0.07498200000000001;0.2142300000000001;-0.07498200000000001;1.0;1.0;0.0;-0.06115900000000001;-0.055179;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.5138905122951;121.46971307553105;;0;0
977.38;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-0.041549;-0.022522;-0.06690700000000001;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.4233529811536;121.4682663603171;;0;0
977.39;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.07498200000000001;0.24636999999999998;-0.09640499999999999;1.0;1.0;0.0;-0.023091999999999998;-0.009008799999999999;-0.069214;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.3328113885764;121.46682032468607;;0;0
977.4;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.06427000000000001;0.07498200000000001;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.009008799999999999;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.242265734102;121.465374968687;;0;0
977.41;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.07498200000000001;0.06427000000000001;0.2142300000000001;-0.07498200000000001;1.0;1.0;0.0;-0.03232;-0.073196;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.1517160172693;121.46393029236894;;0;0
977.42;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.29993000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.075002;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1588.0611622376175;121.46248629578095;;0;0
977.43;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.24636999999999998;-0.08569299999999999;1.0;1.0;0.0;-0.070388;-0.073196;-0.069214;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.9706043946844;121.46104297897209;;0;0
977.44;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.06427000000000001;0.06427000000000001;0.22495;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;-0.018018;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.8800424880096;121.4596003419914;;0;0
977.45;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.053558;0.06427000000000001;0.2142300000000001;-0.08569299999999999;1.0;1.0;0.0;-0.070388;-0.034908999999999996;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.7894765171313;121.45815838488791;;0;0
977.46;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.07498200000000001;0.06427000000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.025399;-0.073196;-0.06690700000000001;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.6989064815882;121.45671710771063;;0;0
977.47;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.24636999999999998;-0.08569299999999999;1.0;1.0;0.0;-0.070388;-0.018018;-0.069214;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.6083323809196;121.4552765105087;;0;0
977.48;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.07498200000000001;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.016891;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.517754214663;121.45383659333105;;0;0
977.49;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50883;0.053558;0.07498200000000001;0.22495;-0.08569299999999999;1.0;1.0;0.0;-0.070388;-0.037161;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.4271719823578;121.45239735622678;;0;0
977.5;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.053558;0.31064;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;0.0;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.336585683543;121.450958799245;;0;0
977.51;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.053558;0.2142300000000001;-0.08569299999999999;1.0;1.0;0.0;-0.070388;-0.055179;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.2459953177577;121.44952092243469;;0;0
977.52;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.053558;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.155400884539;121.44808372584488;;0;0
977.53;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.08569299999999999;0.06427000000000001;0.20352;-0.07498200000000001;1.0;1.0;0.0;-0.013863;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1587.064802383427;121.44664720952466;;0;0
977.54;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.31064;-0.09640499999999999;1.0;1.0;0.0;-0.077309;-0.036035000000000005;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.9741998139596;121.44521137352305;;0;0
977.55;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;-0.0045043999999999996;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.883593175676;121.44377621788912;;0;0
977.56;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.08569299999999999;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.070388;-0.037161;-0.06806;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.792982468115;121.44234174267186;;0;0
977.57;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.053558;0.26779000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.081923;-0.037161;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.7023676908148;121.44090794792038;;0;0
977.58;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.08569299999999999;0.08569299999999999;0.33205999999999997;-0.10712;1.0;1.0;0.0;-0.038088;-0.073196;-0.069214;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.6117488433144;121.4394748336837;;0;0
977.59;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.018018;-0.06575299999999999;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.521125925153;121.43804240001087;;0;0
977.6;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.02027;-0.06806;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.4304989358682;121.43661064695095;;0;0
977.61;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.06427000000000001;0.06427000000000001;0.25708000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.081923;-0.073196;-0.069214;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.3398678749993;121.43517957455296;;0;0
977.62;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.06115900000000001;-0.018018;-0.06806;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.249232742085;121.43374918286594;;0;0
977.63;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.07498200000000001;0.2785;-0.09640499999999999;1.0;1.0;0.0;-0.031167;-0.009008799999999999;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.158593536664;121.432319471939;;0;0
977.64;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.07498200000000001;0.06427000000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1586.0679502582752;121.43089044182108;;0;0
977.65;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50568;0.06427000000000001;0.07498200000000001;0.24636999999999998;-0.09640499999999999;1.0;1.0;0.0;-0.070388;-0.055179;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1585.9773029064565;121.42946209256132;;0;0
977.66;0.0;0.0;3000.0;3000.0;0.0;11.0;8.0;4.0;1.0;1.0;1.0;0.50254;0.09640499999999999;0.07498200000000001;0.31064;-0.09640499999999999;1.0;1.0;0.0;-0.077309;-0.046169999999999996;-0.06806;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;0.0;76.0;30.0;76.0;2.21;4.0;8.0;132.0;132.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1585.886651480748;121.42803442420872;;0;0
