TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1023.6;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.09640499999999999;0.08569299999999999;0.28922;-0.032135000000000004;1.0;1.0;0.0;-0.03232;0.0;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.8441819033321;120.53716590235564;;0;0
1023.61;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.07498200000000001;0.32135;-0.042847;1.0;1.0;0.0;-0.081923;-0.018018;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.8333523628053;120.53663732646578;;0;0
1023.62;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.09640499999999999;0.29993000000000003;-0.032135000000000004;1.0;1.0;0.0;-0.023091999999999998;-0.02027;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.8225282205028;120.53610900224315;;0;0
1023.63;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.053558;1.0;1.0;0.0;-0.041549;-0.018018;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.811709476443;120.53558092970052;;0;0
1023.64;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.08569299999999999;0.2785;-0.021422999999999998;1.0;1.0;0.0;-0.077309;-0.011261;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.8008961306427;120.53505310885058;;0;0
1023.65;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.10712;0.08569299999999999;0.28922;-0.021422999999999998;1.0;1.0;0.0;-0.043856;-0.036035000000000005;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7900881831208;120.53452553970594;;0;0
1023.66;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.08569299999999999;0.2785;-0.021422999999999998;1.0;1.0;0.0;-0.0046346;0.0078827;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7792856338954;120.53399822227944;;0;0
1023.67;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.09640499999999999;0.31064;-0.042847;1.0;1.0;0.0;-0.08884500000000001;-0.013512999999999999;-0.055371000000000004;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.768488482983;120.53347115658366;;0;0
1023.68;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.08569299999999999;0.26779000000000003;0.010712000000000001;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7576967304026;120.53294434263135;;0;0
1023.69;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.09640499999999999;0.31064;-0.053558;1.0;1.0;0.0;-0.09576599999999999;-0.032657;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7469103761725;120.53241778043522;;0;0
1023.7;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.09640499999999999;0.23565999999999998;0.032135000000000004;1.0;1.0;0.0;-0.0046346;0.0;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7361294203095;120.53189147000792;;0;0
1023.71;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.08569299999999999;0.26779000000000003;-0.021422999999999998;1.0;1.0;0.0;-0.041549;-0.037161;-0.056525;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.725353862832;120.53136541136215;;0;0
1023.72;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.11782999999999999;0.08569299999999999;0.26779000000000003;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.7145837037585;120.53083960451069;;0;0
1023.73;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.11782999999999999;0.09640499999999999;0.28922;-0.021422999999999998;1.0;1.0;0.0;-0.08884500000000001;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.703818943106;120.53031404946613;;0;0
1023.74;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.10712;0.08569299999999999;0.2142300000000001;0.010712000000000001;1.0;1.0;0.0;-0.03232;0.0;-0.053064;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6930595808924;120.5297887462412;;0;0
1023.75;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.10712;0.09640499999999999;0.25708000000000003;-0.010712000000000001;1.0;1.0;0.0;-0.03232;-0.02027;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6823056171365;120.52926369484858;;0;0
1023.76;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.09640499999999999;0.23565999999999998;0.010712000000000001;1.0;1.0;0.0;-0.041549;-0.023648;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6715570518554;120.52873889530102;;0;0
1023.77;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.08569299999999999;0.28922;-0.032135000000000004;1.0;1.0;0.0;-0.043856;0.0;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6608138850681;120.52821434761115;;0;0
1023.78;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.09640499999999999;0.08569299999999999;0.23565999999999998;0.010712000000000001;1.0;1.0;0.0;-0.041549;-0.073196;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6500761167908;120.52769005179177;;0;0
1023.79;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.09640499999999999;0.07498200000000001;0.2785;-0.032135000000000004;1.0;1.0;0.0;-0.041549;0.006756600000000001;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6393437470426;120.5271660078555;;0;0
1023.8;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.07498200000000001;0.2785;-0.032135000000000004;1.0;1.0;0.0;-0.094613;-0.073196;-0.056525;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6286167758415;120.52664221581496;;0;0
1023.81;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.08569299999999999;0.2785;-0.032135000000000004;1.0;1.0;0.0;-0.060006;0.0;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6178952032044;120.52611867568301;;0;0
1023.82;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.08569299999999999;0.26779000000000003;-0.010712000000000001;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.6071790291508;120.52559538747221;;0;0
1023.83;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.09640499999999999;0.26779000000000003;-0.021422999999999998;1.0;1.0;0.0;-0.07961599999999999;-0.010135;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5964682536976;120.52507235119535;;0;0
1023.84;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.08569299999999999;0.2785;-0.010712000000000001;1.0;1.0;0.0;-0.093459;-0.032657;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5857628768622;120.5245495668651;;0;0
1023.85;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.08569299999999999;0.29993000000000003;-0.021422999999999998;1.0;1.0;0.0;-0.043856;-0.024774;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5750628986634;120.52402703449414;;0;0
1023.86;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.08569299999999999;0.29993000000000003;-0.042847;1.0;1.0;0.0;-0.075002;-0.036035000000000005;-0.054217999999999995;0.026779;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5643683191186;120.52350475409513;;0;0
1023.87;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.09640499999999999;0.28922;-0.032135000000000004;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5536791382465;120.52298272568086;;0;0
1023.88;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.08569299999999999;0.32135;-0.053558;1.0;1.0;0.0;-0.07961599999999999;-0.055179;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5429953560642;120.52246094926393;;0;0
1023.89;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.08569299999999999;0.32135;-0.053558;1.0;1.0;0.0;-0.041549;-0.032657;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5323169725896;120.52193942485712;;0;0
1023.9;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.08569299999999999;0.28922;-0.021422999999999998;1.0;1.0;0.0;-0.050776999999999996;-0.009008799999999999;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5216439878411;120.52141815247309;;0;0
1023.91;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.08569299999999999;0.32135;-0.053558;1.0;1.0;0.0;-0.08884500000000001;-0.011261;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5109764018366;120.5208971321245;;0;0
1023.92;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.54027;0.10712;0.07498200000000001;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.09692;-0.037161;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.5003142145936;120.52037636382408;;0;0
1023.93;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.10712;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.08884500000000001;-0.073196;-0.056525;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4896574261306;120.51985584758457;;0;0
1023.94;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.09640499999999999;0.28922;-0.053558;1.0;1.0;0.0;-0.055390999999999996;-0.046169999999999996;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4790060364646;120.51933558341858;;0;0
1023.95;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.07498200000000001;0.31064;-0.053558;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4683600456144;120.51881557133886;;0;0
1023.96;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.08569299999999999;0.31064;-0.053558;1.0;1.0;0.0;-0.041549;-0.013512999999999999;-0.055371000000000004;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4577194535975;120.51829581135809;;0;0
1023.97;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.09640499999999999;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.447084260432;120.51777630348896;;0;0
1023.98;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.07498200000000001;0.32135;-0.053558;1.0;1.0;0.0;-0.041549;0.0;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4364544661355;120.5172570477442;;0;0
1023.99;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.07498200000000001;0.29993000000000003;-0.042847;1.0;1.0;0.0;-0.03232;0.0;-0.054217999999999995;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4258300707265;120.51673804413649;;0;0
1024.0;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.08569299999999999;0.29993000000000003;-0.053558;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4152110742225;120.51621929267851;;0;0
1024.01;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.10712;0.07498200000000001;0.31064;-0.053558;1.0;1.0;0.0;-0.093459;-0.073196;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.4045974766411;120.51570079338295;;0;0
1024.02;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.08569299999999999;0.28922;-0.032135000000000004;1.0;1.0;0.0;-0.070388;-0.073196;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.3939892780008;120.51518254626255;;0;0
1024.03;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;48.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.06427000000000001;0.31064;-0.053558;1.0;1.0;0.0;-0.023091999999999998;0.009008799999999999;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;131.0;131.0;1.0;29.91;1.0;0.0;1.0;0.0;1310.3833864783192;120.51466455132996;;0;0
