TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;BMACHFCUSELOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
905.79;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.45224;0.09640499999999999;0.08569299999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.0026;2.1249;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.9974106114894;121.42593619590828;PFD;0;0
905.8;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.08569299999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9242;2.1711;-0.061139;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.8699425342231;121.42056435666224;PFD;0;0
905.81;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.06427000000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9242;2.1925;-0.063446;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.7424966947669;121.41519244858186;PFD;0;0
905.82;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.45224;0.09640499999999999;0.08569299999999999;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9807;2.143;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.6150730943428;121.40982047167006;PFD;0;0
905.83;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.4648100000000001;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9242;2.1981;-0.062291999999999986;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.4876717341743;121.40444842592971;PFD;0;0
905.84;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.45852;0.10712;0.08569299999999999;0.33205999999999997;-0.10712;0.0;1.0;1.0;0.0;-1.9738;2.1801;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.360292615485;121.39907631136387;PFD;0;0
905.85;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;17.0;0.0;1.0;1.0;0.0;0.45538;0.07498200000000001;0.07498200000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9426;2.1599;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.2329357394987;121.39370412797548;PFD;0;0
905.86;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.10712;0.08569299999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9715;2.1981;-0.061139;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;532.1056011074373;121.38833187576738;PFD;0;0
905.87;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.08569299999999999;0.32135;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9611;2.161;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.9782887205249;121.38295955474258;PFD;0;0
905.88;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.4648100000000001;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.06427000000000001;0.0;1.0;1.0;0.0;-1.9795;2.1790000000000003;-0.061139;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.8509985799848;121.37758716490406;PFD;0;0
905.89;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.07498200000000001;0.06427000000000001;0.31064;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9438;2.143;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.7237306870408;121.37221470625471;PFD;0;0
905.9;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.4648100000000001;0.10712;0.09640499999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9334;2.1576;-0.061139;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.5964850429149;121.36684217879751;PFD;0;0
905.91;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45224;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9611;2.1981;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.4692616488311;121.36146958253538;PFD;0;0
905.92;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.08569299999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9622;2.143;-0.0646;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.3420605060128;121.35609691747126;PFD;0;0
905.93;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.08569299999999999;0.07498200000000001;0.32135;-0.10712;0.0;1.0;1.0;0.0;-1.9242;2.1576;-0.062291999999999986;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.2148816156836;121.35072418360815;PFD;0;0
905.94;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.09640499999999999;0.07498200000000001;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9991;2.1756;-0.061139;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;531.0877249790658;121.34535138094893;PFD;0;0
905.95;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.08569299999999999;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0199;2.161;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.9605905973832;121.33997850949652;PFD;0;0
905.96;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.09640499999999999;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0361;2.1801;-0.0646;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.8334784718596;121.33460556925398;PFD;0;0
905.97;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0003;2.1790000000000003;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.7063886037173;121.32923256022416;PFD;0;0
905.98;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45538;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.998;2.1936;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.5793209941802;121.32385948241004;PFD;0;0
905.99;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.9888;2.1249;-0.059985000000000004;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.4522756444711;121.31848633581451;PFD;0;0
906.0;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.09640499999999999;0.07498200000000001;0.3642;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0545;2.143;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.3252525558144;121.31311312044063;PFD;0;0
906.01;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.09640499999999999;0.07498200000000001;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.0591;2.1891;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.198251729432;121.30773983629128;PFD;0;0
906.02;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45538;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9611;2.161;-0.062291999999999986;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;530.0712731665478;121.30236648336935;PFD;0;0
906.03;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45538;0.08569299999999999;0.07498200000000001;0.34276999999999996;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0707;2.1891;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.944316868385;121.29699306167784;PFD;0;0
906.04;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.0349;2.1903;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.8173828361678;121.29161957121973;PFD;0;0
906.05;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0811;2.1576;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.6904710711178;121.28624601199787;PFD;0;0
906.06;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.4648100000000001;0.11782999999999999;0.08569299999999999;0.35349;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.0822;2.1621;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.5635815744591;121.28087238401531;PFD;0;0
906.07;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.07498200000000001;0.34276999999999996;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.073;2.0889;-0.061139;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.4367143474159;121.27549868727495;PFD;0;0
906.08;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.06427000000000001;0.3642;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.073;2.0889;-0.063446;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.3098693912098;121.27012492177973;PFD;0;0
906.09;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.07498200000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.073;2.1249;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.1830467070649;121.26475108753256;PFD;0;0
906.1;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.11782999999999999;0.07498200000000001;0.35349;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.998;2.0889;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;529.0562462962046;121.2593771845364;PFD;0;0
906.11;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.0361;2.0799;-0.063446;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.9294681598525;121.25400321279429;PFD;0;0
906.12;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.10712;0.08569299999999999;0.34276999999999996;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9611;2.1171;-0.061139;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.8027122992308;121.24862917230908;PFD;0;0
906.13;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.10712;0.08569299999999999;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9426;2.0889;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.6759787155635;121.24325506308368;PFD;0;0
906.14;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.08569299999999999;0.3642;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.8873;2.081;-0.062291999999999986;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.5492674100738;121.23788088512111;PFD;0;0
906.15;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.09640499999999999;0.08569299999999999;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.8688;2.0540000000000003;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.4225783839855;121.23250663842434;PFD;0;0
906.16;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45224;0.09640499999999999;0.08569299999999999;0.3642;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.8884;2.0045;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.2959116385208;121.22713232299624;PFD;0;0
906.17;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45538;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.8976;1.9448;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.1692671749037;121.22175793883976;PFD;0;0
906.18;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45224;0.10712;0.08569299999999999;0.35349;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.8503;1.9628;-0.062291999999999986;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;528.042644994357;121.2163834859579;PFD;0;0
906.19;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.46166999999999997;0.09640499999999999;0.09640499999999999;0.35349;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.8769;1.9684;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;527.9160450981052;121.2110089643536;PFD;0;0
906.2;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;18.0;0.0;1.0;1.0;0.0;0.45852;0.09640499999999999;0.08569299999999999;0.35349;-0.09640499999999999;0.0;1.0;1.0;0.0;-1.8446;1.8727;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;1.0;1.0;0.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;527.78946748737;121.20563437402971;PFD;0;0
