TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1032.59;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.06427000000000001;0.08569299999999999;-0.16068;0.12854000000000002;1.0;1.0;0.0;-0.065773;-0.055179;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.6691845505588;140.02858171044693;;0;0
1032.6;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.09640499999999999;-0.12854000000000002;0.11782999999999999;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.5728684833316;140.02847949545568;;0;0
1032.61;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.051931;0.0;-0.06806;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.4765586881808;140.02837746241292;;0;0
1032.62;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.08569299999999999;-0.11782999999999999;0.09640499999999999;1.0;1.0;0.0;-0.065773;-0.027025999999999998;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.3802551653748;140.02827561132491;;0;0
1032.63;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.2839579151803;140.02817394219787;;0;0
1032.64;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.08569299999999999;0.08569299999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.041549;-0.009008799999999999;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.1876669378644;140.02807245503806;;0;0
1032.65;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.06427000000000001;0.09640499999999999;-0.17139000000000001;0.12854000000000002;1.0;1.0;0.0;-0.091152;-0.034908999999999996;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1452.091382233695;140.0279711498516;;0;0
1032.66;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.08569299999999999;0.09640499999999999;-0.11782999999999999;0.09640499999999999;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.9951038029385;140.0278700266448;;0;0
1032.67;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.053558;0.08569299999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.8988316458635;140.02776908542378;;0;0
1032.68;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.08569299999999999;0.08569299999999999;-0.13925;0.13925;1.0;1.0;0.0;-0.08884500000000001;-0.021396000000000002;-0.06806;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.8025657627372;140.02766832619477;;0;0
1032.69;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;38.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.17139000000000001;0.14995999999999998;1.0;1.0;0.0;-0.09692;-0.029279000000000006;-0.06575299999999999;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.7063061538265;140.02756774896412;;0;0
1032.7;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.08569299999999999;-0.11782999999999999;0.11782999999999999;1.0;1.0;0.0;-0.091152;-0.055179;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.6100528193986;140.02746735373785;;0;0
1032.71;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.1821;0.16068;1.0;1.0;0.0;-0.08884500000000001;-0.036035000000000005;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.5138057597198;140.0273671405223;;0;0
1032.72;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.08569299999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.4175649750605;140.0272671093237;;0;0
1032.73;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.10712;-0.1821;0.13925;1.0;1.0;0.0;-0.08884500000000001;-0.055179;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.3213304656854;140.02716726014816;;0;0
1032.74;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.07498200000000001;0.09640499999999999;-0.16068;0.14995999999999998;1.0;1.0;0.0;-0.041549;-0.018018;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.225102231863;140.027067593002;;0;0
1032.75;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.11782999999999999;-0.17139000000000001;0.16068;1.0;1.0;0.0;-0.09576599999999999;-0.055179;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.1288802738611;140.02696810789132;;0;0
1032.76;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.09640499999999999;-0.16068;0.12854000000000002;1.0;1.0;0.0;-0.09692;-0.022522;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1451.0326645919451;140.0268688048224;;0;0
1032.77;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.09640499999999999;-0.1821;0.1821;1.0;1.0;0.0;-0.084231;-0.018018;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.9364551863846;140.02676968380158;;0;0
1032.78;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.12854000000000002;0.09640499999999999;1.0;1.0;0.0;-0.073848;-0.036035000000000005;-0.06806;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.8402520574455;140.02667074483483;;0;0
1032.79;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.09640499999999999;-0.16068;0.14995999999999998;1.0;1.0;0.0;-0.042702;-0.022522;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.744055205396;140.02657198792855;;0;0
1032.8;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.08569299999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.6478646305031;140.02647341308892;;0;0
1032.81;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.07498200000000001;0.10712;-0.1821;0.16068;1.0;1.0;0.0;-0.0046346;-0.036035000000000005;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.5516803330331;140.026375020322;;0;0
1032.82;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.06427000000000001;0.08569299999999999;-0.14995999999999998;0.11782999999999999;1.0;1.0;0.0;-0.041549;-0.018018;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.4555023132557;140.02627680963423;;0;0
1032.83;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.16068;1.0;1.0;0.0;-0.08769099999999999;-0.023648;-0.06806;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.3593305714367;140.02617878103172;;0;0
1032.84;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.09640499999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.041549;-0.034908999999999996;-0.069214;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.2631651078436;140.02608093452068;;0;0
1032.85;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.10712;-0.1821;0.16068;1.0;1.0;0.0;-0.070388;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.1670059227442;140.0259832701073;;0;0
1032.86;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.08569299999999999;-0.12854000000000002;0.11782999999999999;1.0;1.0;0.0;-0.060006;-0.037161;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1450.0708530164047;140.0258857877979;;0;0
1032.87;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.08569299999999999;0.09640499999999999;-0.17139000000000001;0.13925;1.0;1.0;0.0;-0.041549;0.0;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.9747063890939;140.02578848759856;;0;0
1032.88;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.08569299999999999;-0.14995999999999998;0.13925;1.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.878566041079;140.02569136951564;;0;0
1032.89;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.053558;0.08569299999999999;-0.1821;0.16068;1.0;1.0;0.0;-0.093459;-0.073196;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.7824319726267;140.02559443355526;;0;0
1032.9;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.09640499999999999;-0.13925;0.11782999999999999;1.0;1.0;0.0;-0.08884500000000001;-0.073196;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.6863041840036;140.02549767972366;;0;0
1032.91;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.16068;1.0;1.0;0.0;-0.041549;0.0;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.5901826754791;140.02540110802693;;0;0
1032.92;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.053558;0.08569299999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.041549;-0.037161;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.4940674473196;140.02530471847152;;0;0
1032.93;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.06427000000000001;0.09640499999999999;-0.17139000000000001;0.13925;1.0;1.0;0.0;-0.041549;-0.013512999999999999;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.397958499792;140.02520851106348;;0;0
1032.94;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.07498200000000001;0.08569299999999999;-0.13925;0.10712;1.0;1.0;0.0;-0.036933999999999995;-0.021396000000000002;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.3018558331644;140.02511248580907;;0;0
1032.95;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.06427000000000001;0.08569299999999999;-0.17139000000000001;0.13925;1.0;1.0;0.0;-0.03232;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.2057594477033;140.02501664271455;;0;0
1032.96;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.08569299999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.042702;-0.039413;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.1096693436768;140.02492098178604;;0;0
1032.97;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.09640499999999999;-0.17139000000000001;0.16068;1.0;1.0;0.0;-0.07961599999999999;-0.009008799999999999;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1449.0135855213516;140.02482550302986;;0;0
1032.98;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.06427000000000001;0.08569299999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.07961599999999999;0.0;-0.0646;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1448.9175079809963;140.02473020645212;;0;0
1032.99;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.06427000000000001;0.08569299999999999;-0.16068;0.13925;1.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1448.8214367228768;140.0246350920591;;0;0
1033.0;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.06427000000000001;0.09640499999999999;-0.14995999999999998;0.12854000000000002;1.0;1.0;0.0;-0.094613;-0.023648;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1448.725371747261;140.024540159857;;0;0
1033.01;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.10712;-0.1821;0.16068;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1448.6293130544168;140.02444540985204;;0;0
1033.02;0.0;0.0;3000.0;3000.0;0.0;10.0;30.0;39.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.08569299999999999;-0.13925;0.11782999999999999;1.0;1.0;0.0;-0.0046346;-0.023648;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;29.0;30.0;29.0;1.0;4.0;8.0;137.0;137.0;1.0;29.91;1.0;0.0;0.0;1.0;1448.533260644611;140.02435084205044;;0;0
